scenario,simyear,value
exp_baseline,2030,84.65
exp_baseline,2030,89.45
exp_baseline,2030,79.51
exp_baseline,2030,87.65
exp_baseline,2030,87.45
exp_baseline,2030,85.57
exp_baseline,2030,86.45
exp_baseline,2030,88.45
exp_baseline,2030,85.31
exp_baseline,2030,76.69
exp_baseline,2030,66.94
exp_baseline,2030,76.70
exp_baseline,2030,64.94
exp_baseline,2030,78.69
exp_baseline,2030,66.94
exp_baseline,2030,67.94
exp_baseline,2030,65.94
exp_baseline,2030,64.94
exp_baseline,2030,63.94
exp_baseline,2030,65.94
exp_baseline,2030,77.69
exp_baseline,2030,74.52
exp_baseline,2030,64.94
exp_baseline,2030,64.94
exp_baseline,2030,76.70
exp_baseline,2030,76.70
exp_baseline,2030,17.84
exp_baseline,2030,76.69
exp_baseline,2030,64.94
exp_baseline,2030,65.94
exp_baseline,2030,64.94
exp_baseline,2030,76.70
exp_baseline,2030,77.69
exp_baseline,2030,64.94
exp_baseline,2030,66.94
exp_baseline,2030,66.94
exp_baseline,2030,74.98
exp_baseline,2030,77.70
exp_baseline,2030,77.70
exp_baseline,2030,65.94
exp_baseline,2030,75.70
exp_baseline,2030,75.70
exp_baseline,2030,16.84
exp_baseline,2030,76.30
exp_baseline,2030,63.76
exp_baseline,2030,76.61
exp_baseline,2030,62.69
exp_baseline,2030,78.30
exp_baseline,2030,64.76
exp_baseline,2030,64.78
exp_baseline,2030,62.76
exp_baseline,2030,61.76
exp_baseline,2030,60.76
exp_baseline,2030,62.78
exp_baseline,2030,77.30
exp_baseline,2030,74.52
exp_baseline,2030,61.78
exp_baseline,2030,63.76
exp_baseline,2030,75.72
exp_baseline,2030,75.72
exp_baseline,2030,17.84
exp_baseline,2030,75.53
exp_baseline,2030,61.78
exp_baseline,2030,63.76
exp_baseline,2030,62.78
exp_baseline,2030,75.66
exp_baseline,2030,77.30
exp_baseline,2030,61.69
exp_baseline,2030,63.78
exp_baseline,2030,63.78
exp_baseline,2030,73.82
exp_baseline,2030,77.36
exp_baseline,2030,77.61
exp_baseline,2030,62.78
exp_baseline,2030,74.72
exp_baseline,2030,74.72
exp_baseline,2030,16.84
exp_baseline,2030,80.69
exp_baseline,2030,86.73
exp_baseline,2030,87.32
exp_baseline,2030,86.57
exp_baseline,2030,83.69
exp_baseline,2030,85.93
exp_baseline,2030,88.57
exp_baseline,2030,87.57
exp_baseline,2030,86.57
exp_baseline,2030,87.57
exp_baseline,2030,85.57
exp_baseline,2030,81.69
exp_baseline,2030,80.51
exp_baseline,2030,84.57
exp_baseline,2030,84.93
exp_baseline,2030,86.52
exp_baseline,2030,87.52
exp_baseline,2030,85.93
exp_baseline,2030,85.52
exp_baseline,2030,83.57
exp_baseline,2030,86.73
exp_baseline,2030,84.57
exp_baseline,2030,86.47
exp_baseline,2030,82.69
exp_baseline,2030,86.93
exp_baseline,2030,84.65
exp_baseline,2030,87.57
exp_baseline,2030,79.51
exp_baseline,2030,88.32
exp_baseline,2030,88.32
exp_baseline,2030,85.57
exp_baseline,2030,86.52
exp_baseline,2030,87.57
exp_baseline,2030,85.93
exp_baseline,2030,80.69
exp_baseline,2030,86.73
exp_baseline,2030,87.32
exp_baseline,2030,86.57
exp_baseline,2030,83.69
exp_baseline,2030,85.73
exp_baseline,2030,88.57
exp_baseline,2030,87.57
exp_baseline,2030,86.57
exp_baseline,2030,87.57
exp_baseline,2030,85.51
exp_baseline,2030,79.94
exp_baseline,2030,80.51
exp_baseline,2030,84.57
exp_baseline,2030,84.73
exp_baseline,2030,86.52
exp_baseline,2030,87.52
exp_baseline,2030,85.93
exp_baseline,2030,85.52
exp_baseline,2030,83.51
exp_baseline,2030,86.57
exp_baseline,2030,84.51
exp_baseline,2030,86.47
exp_baseline,2030,82.69
exp_baseline,2030,86.93
exp_baseline,2030,84.65
exp_baseline,2030,87.57
exp_baseline,2030,79.51
exp_baseline,2030,88.32
exp_baseline,2030,88.32
exp_baseline,2030,85.57
exp_baseline,2030,86.52
exp_baseline,2030,87.57
exp_baseline,2030,86.38
exp_baseline,2030,79.70
exp_baseline,2030,83.65
exp_baseline,2030,81.65
exp_baseline,2030,83.65
exp_baseline,2030,81.65
exp_baseline,2030,83.65
exp_baseline,2030,84.65
exp_baseline,2030,85.65
exp_baseline,2030,84.65
exp_baseline,2030,83.65
exp_baseline,2030,84.57
exp_baseline,2030,80.44
exp_baseline,2030,80.51
exp_baseline,2030,85.65
exp_baseline,2030,81.65
exp_baseline,2030,82.65
exp_baseline,2030,82.65
exp_baseline,2030,82.65
exp_baseline,2030,82.65
exp_baseline,2030,84.57
exp_baseline,2030,84.65
exp_baseline,2030,83.57
exp_baseline,2030,81.65
exp_baseline,2030,80.70
exp_baseline,2030,84.65
exp_baseline,2030,84.65
exp_baseline,2030,86.65
exp_baseline,2030,79.51
exp_baseline,2030,82.65
exp_baseline,2030,82.65
exp_baseline,2030,85.57
exp_baseline,2030,82.65
exp_baseline,2030,83.65
exp_baseline,2030,83.65
exp_baseline,2030,79.70
exp_baseline,2030,83.65
exp_baseline,2030,81.65
exp_baseline,2030,83.65
exp_baseline,2030,81.65
