scenario,simyear,value
full_avail_ref,2030,66.1643
full_avail_ref,2030,65.2692
full_avail_ref,2030,63.2692
full_avail_ref,2030,69.8415
full_avail_ref,2030,64.2692
full_avail_ref,2030,74.2308
full_avail_ref,2030,67.1643
full_avail_ref,2030,75.2308
full_avail_ref,2030,63.2692
full_avail_ref,2030,63.2692
full_avail_ref,2030,68.1643
full_avail_ref,2030,74.585
full_avail_ref,2030,65.1643
full_avail_ref,2030,61.7394
full_avail_ref,2030,62.2692
full_avail_ref,2030,64.2692
full_avail_ref,2030,75.2308
full_avail_ref,2030,64.2692
full_avail_ref,2030,64.2692
full_avail_ref,2030,69.1643
full_avail_ref,2030,74.8778
full_avail_ref,2030,74.5835
full_avail_ref,2030,76.8778
full_avail_ref,2030,74.5835
full_avail_ref,2030,75.5842
full_avail_ref,2030,74.5835
full_avail_ref,2030,76.5835
full_avail_ref,2030,75.5835
full_avail_ref,2030,74.5835
full_avail_ref,2030,73.5835
full_avail_ref,2030,38.5119
full_avail_ref,2030,74.5842
full_avail_ref,2030,72.5835
full_avail_ref,2030,37.5119
full_avail_ref,2030,73.5835
full_avail_ref,2030,76.3766
full_avail_ref,2030,75.5835
full_avail_ref,2030,74.5835
full_avail_ref,2030,73.5842
full_avail_ref,2030,38.5119
full_avail_ref,2030,76.5835
full_avail_ref,2030,39.5119
full_avail_ref,2030,75.8778
full_avail_ref,2030,75.8778
full_avail_ref,2030,75.3728
full_avail_ref,2030,74.585
full_avail_ref,2030,76.1672
full_avail_ref,2030,69.9429
full_avail_ref,2030,76.5835
full_avail_ref,2030,77.5835
full_avail_ref,2030,73.585
full_avail_ref,2030,75.3766
full_avail_ref,2030,76.5835
full_avail_ref,2030,73.585
full_avail_ref,2030,77.6302
full_avail_ref,2030,82.5939
full_avail_ref,2030,79.6302
full_avail_ref,2030,81.5939
full_avail_ref,2030,80.6302
full_avail_ref,2030,78.5285
full_avail_ref,2030,84.5939
full_avail_ref,2030,83.5939
full_avail_ref,2030,76.5068
full_avail_ref,2030,75.5068
full_avail_ref,2030,40.5119
full_avail_ref,2030,78.5285
full_avail_ref,2030,72.6744
full_avail_ref,2030,39.5119
full_avail_ref,2030,77.5068
full_avail_ref,2030,80.6302
full_avail_ref,2030,82.6302
full_avail_ref,2030,78.5068
full_avail_ref,2030,77.5285
full_avail_ref,2030,38.5119
full_avail_ref,2030,84.5939
full_avail_ref,2030,39.5119
full_avail_ref,2030,78.6302
full_avail_ref,2030,79.6302
full_avail_ref,2030,82.5939
full_avail_ref,2030,74.9242
full_avail_ref,2030,84.6302
full_avail_ref,2030,70.9612
full_avail_ref,2030,81.6302
full_avail_ref,2030,81.6302
full_avail_ref,2030,75.5068
full_avail_ref,2030,81.6302
full_avail_ref,2030,83.6302
full_avail_ref,2030,77.5068
full_avail_ref,2030,49.597
full_avail_ref,2030,2.23985
full_avail_ref,2030,48.597
full_avail_ref,2030,2.23985
full_avail_ref,2030,51.597
full_avail_ref,2030,6.419
full_avail_ref,2030,5.1558
full_avail_ref,2030,1.23985
full_avail_ref,2030,2.23985
full_avail_ref,2030,1.23985
full_avail_ref,2030,72.2984
full_avail_ref,2030,50.597
full_avail_ref,2030,52.3134
full_avail_ref,2030,73.2984
full_avail_ref,2030,5.419
full_avail_ref,2030,45.4421
full_avail_ref,2030,44.4421
full_avail_ref,2030,2.23985
full_avail_ref,2030,5.419
full_avail_ref,2030,70.2984
full_avail_ref,2030,2.23985
full_avail_ref,2030,71.2984
full_avail_ref,2030,48.597
full_avail_ref,2030,50.597
full_avail_ref,2030,1.23985
full_avail_ref,2030,74.5516
full_avail_ref,2030,46.4421
full_avail_ref,2030,53.3134
full_avail_ref,2030,50.597
full_avail_ref,2030,49.597
full_avail_ref,2030,72.2984
full_avail_ref,2030,44.4421
full_avail_ref,2030,45.4421
full_avail_ref,2030,1.23985
full_avail_ref,2030,70.209
full_avail_ref,2030,13.4199
full_avail_ref,2030,70.209
full_avail_ref,2030,6.1558
full_avail_ref,2030,70.209
full_avail_ref,2030,12.4199
full_avail_ref,2030,23.4908
